Filename,PCU_A4_NA_9
Instrument name,RSAG2
Operator,
rundate,9/18/2018
proceduresegments,Flow Axial Test
[step]
Axial - 1
Step time,Temperature,Strain,Stress,Modulus,Delta length,Gap,Force,Axial force
20.2752,22.346,478.396,-3961810,-828143,20.01,24.20,-10.9821,-10.0130
20.2852,22.346,478.649,-3961350,-827609,20.02,24.21,-10.9809,-10.0130
20.2952,22.349,478.830,-3961170,-827261,20.03,24.22,-10.9804,-9.99416
20.3052,22.349,478.991,-3959970,-826732,20.04,24.22,-10.9770,-9.99416
20.3152,22.349,479.245,-3959600,-826216,20.05,24.23,-10.9760,-9.99416
20.3252,22.349,479.457,-3960440,-826026,20.06,24.24,-10.9783,-9.99416
20.3352,22.349,479.687,-3960940,-825735,20.07,24.25,-10.9797,-9.99416
20.3452,22.349,480.049,-3960290,-824976,20.08,24.27,-10.9779,-9.99416
20.3552,22.349,480.266,-3960930,-824737,20.09,24.28,-10.9797,-9.99416
20.3652,22.349,480.603,-3960130,-823993,20.11,24.29,-10.9775,-9.99416
20.3752,22.349,480.815,-3960000,-823602,20.11,24.30,-10.9771,-9.99416
20.3852,22.349,481.027,-3960150,-823271,20.12,24.31,-10.9775,-9.99416
20.3952,22.348,481.183,-3961770,-823339,20.13,24.31,-10.9820,-10.0256
20.4052,22.348,481.399,-3961850,-822987,20.14,24.32,-10.9823,-10.0256
20.4152,22.348,481.615,-3962890,-822833,20.15,24.33,-10.9851,-10.0256
20.4252,22.348,481.831,-3963480,-822588,20.16,24.34,-10.9868,-10.0256
20.4352,22.348,482.065,-3964090,-822315,20.17,24.35,-10.9885,-10.0256
20.4452,22.348,482.470,-3965380,-821890,20.18,24.37,-10.9920,-10.0256
20.4552,22.348,482.682,-3966880,-821840,20.19,24.38,-10.9962,-10.0256
20.4652,22.348,482.894,-3967210,-821549,20.20,24.39,-10.9971,-10.0256
20.4752,22.348,483.152,-3969060,-821494,20.21,24.40,-11.0022,-10.0256
20.4852,22.348,483.401,-3969540,-821170,20.22,24.41,-11.0036,-10.0256
20.4952,22.348,483.616,-3970710,-821046,20.23,24.42,-11.0068,-10.0256
20.5052,22.348,483.869,-3971950,-820875,20.24,24.43,-11.0103,-10.0256
20.5152,22.348,484.081,-3973670,-820869,20.25,24.43,-11.0150,-10.0256
20.5252,22.348,484.293,-3973930,-820562,20.26,24.44,-11.0157,-10.0256
20.5352,22.348,484.507,-3976270,-820683,20.27,24.45,-11.0222,-10.0256
20.5452,22.348,484.761,-3977280,-820461,20.28,24.46,-11.0250,-10.0256
20.5552,22.348,485.020,-3978190,-820212,20.29,24.47,-11.0275,-10.0256
20.5652,22.348,485.313,-3979830,-820054,20.30,24.49,-11.0321,-10.0256
20.5752,22.348,485.540,-3981720,-820060,20.31,24.50,-11.0373,-10.0256
20.5852,22.348,485.773,-3982680,-819863,20.32,24.51,-11.0400,-10.0256
20.5952,22.346,486.031,-3984630,-819832,20.33,24.52,-11.0454,-10.0652
20.6052,22.346,486.279,-3985080,-819504,20.34,24.53,-11.0466,-10.0652
20.6152,22.346,486.537,-3985780,-819215,20.35,24.54,-11.0486,-10.0652
20.6252,22.346,486.787,-3986430,-818927,20.36,24.55,-11.0504,-10.0652
20.6352,22.346,487.000,-3987050,-818696,20.37,24.56,-11.0521,-10.0652
20.6452,22.346,487.241,-3987390,-818361,20.38,24.57,-11.0530,-10.0652
20.6552,22.346,487.523,-3988250,-818064,20.40,24.58,-11.0554,-10.0652
20.6652,22.346,487.743,-3987800,-817603,20.40,24.59,-11.0542,-10.0652
20.6752,22.346,487.956,-3987530,-817191,20.41,24.60,-11.0534,-10.0652
20.6852,22.346,488.169,-3987700,-816869,20.42,24.61,-11.0539,-10.0652
20.6952,22.347,488.392,-3987440,-816442,20.43,24.62,-11.0532,-10.0652
20.7052,22.347,488.617,-3986660,-815906,20.44,24.62,-11.0510,-10.0652
20.7152,22.347,488.828,-3987230,-815670,20.45,24.63,-11.0526,-10.0652
20.7252,22.347,489.083,-3986420,-815080,20.46,24.64,-11.0503,-10.0652
20.7352,22.347,489.389,-3986920,-814673,20.47,24.66,-11.0517,-10.0652
20.7452,22.347,489.612,-3986690,-814255,20.48,24.67,-11.0511,-10.0652
20.7552,22.347,489.848,-3987210,-813970,20.49,24.68,-11.0525,-10.0652
20.7652,22.347,490.080,-3987700,-813683,20.50,24.69,-11.0539,-10.0652
20.7752,22.347,490.292,-3988220,-813437,20.51,24.69,-11.0553,-10.0652
20.7852,22.347,490.572,-3988400,-813011,20.52,24.71,-11.0559,-10.0652
20.7952,22.347,490.845,-3989350,-812752,20.53,24.72,-11.0585,-10.0746
20.8052,22.347,491.057,-3990470,-812630,20.54,24.73,-11.0616,-10.0746
20.8152,22.347,491.290,-3990960,-812343,20.55,24.74,-11.0629,-10.0746
20.8252,22.347,491.521,-3991960,-812164,20.56,24.75,-11.0657,-10.0746
20.8352,22.347,491.733,-3993670,-812162,20.57,24.75,-11.0704,-10.0746
20.8452,22.347,492.012,-3992950,-811555,20.58,24.77,-11.0684,-10.0746
20.8552,22.347,492.284,-3994160,-811352,20.59,24.78,-11.0718,-10.0746
20.8652,22.347,492.495,-3994810,-811136,20.60,24.79,-11.0736,-10.0746
20.8752,22.347,492.728,-3995240,-810841,20.61,24.80,-11.0748,-10.0746
20.8852,22.347,492.960,-3995200,-810453,20.62,24.81,-11.0747,-10.0746
20.8952,22.348,493.150,-3995310,-810160,20.63,24.81,-11.0750,-10.0709
20.9052,22.348,493.321,-3993220,-809457,20.64,24.82,-11.0692,-10.0709
20.9152,22.348,493.533,-3991730,-808807,20.65,24.83,-11.0651,-10.0709
20.9252,22.348,493.889,-3990440,-807962,20.66,24.85,-11.0615,-10.0709
20.9352,22.348,494.171,-3988850,-807180,20.67,24.86,-11.0571,-10.0709
20.9452,22.348,494.372,-3986690,-806415,20.68,24.87,-11.0511,-10.0709
20.9552,22.348,494.597,-3986460,-806003,20.69,24.87,-11.0505,-10.0709
20.9652,22.348,494.889,-3984360,-805101,20.70,24.89,-11.0446,-10.0709
20.9752,22.348,495.101,-3982940,-804470,20.71,24.90,-11.0407,-10.0709
20.9852,22.348,495.328,-3982000,-803912,20.72,24.91,-11.0381,-10.0709
20.9952,22.347,495.533,-3981450,-803467,20.73,24.91,-11.0366,-10.0709
21.0052,22.347,495.693,-3980630,-803043,20.74,24.92,-11.0343,-10.0709
21.0152,22.347,495.905,-3979690,-802511,20.75,24.93,-11.0317,-10.0709
21.0252,22.347,496.243,-3978870,-801798,20.76,24.94,-11.0294,-10.0709
21.0352,22.347,496.456,-3978140,-801307,20.77,24.95,-11.0274,-10.0709
21.0452,22.347,496.750,-3977030,-800610,20.78,24.96,-11.0243,-10.0709
21.0552,22.347,496.961,-3976840,-800232,20.79,24.97,-11.0238,-10.0709
21.0652,22.347,497.213,-3975620,-799581,20.80,24.98,-11.0204,-10.0709
21.0752,22.347,497.470,-3975970,-799239,20.81,24.99,-11.0214,-10.0709
21.0852,22.347,497.761,-3974390,-798454,20.82,25.01,-11.0170,-10.0709
21.0952,22.347,497.959,-3973240,-797904,20.83,25.02,-11.0138,-10.0329
21.1052,22.347,498.142,-3972780,-797520,20.84,25.02,-11.0125,-10.0329
21.1152,22.347,498.393,-3972170,-796995,20.85,25.03,-11.0108,-10.0329
21.1252,22.347,498.603,-3972410,-796708,20.86,25.04,-11.0115,-10.0329
21.1352,22.347,498.818,-3972350,-796353,20.87,25.05,-11.0113,-10.0329
21.1452,22.347,499.154,-3971440,-795633,20.88,25.07,-11.0088,-10.0329
21.1552,22.347,499.414,-3970850,-795101,20.89,25.08,-11.0072,-10.0329
21.1652,22.347,499.705,-3969790,-794428,20.90,25.09,-11.0043,-10.0329
21.1752,22.347,499.944,-3970570,-794203,20.91,25.10,-11.0064,-10.0329
21.1852,22.347,500.167,-3969830,-793701,20.92,25.11,-11.0044,-10.0329
21.1952,22.352,500.345,-3970890,-793630,20.93,25.12,-11.0073,-10.0209
21.2052,22.352,500.504,-3970790,-793359,20.94,25.12,-11.0070,-10.0209
21.2152,22.352,500.716,-3970380,-792940,20.95,25.13,-11.0059,-10.0209
21.2252,22.352,500.927,-3969820,-792495,20.96,25.14,-11.0043,-10.0209
21.2352,22.352,501.198,-3969950,-792092,20.97,25.15,-11.0047,-10.0209
21.2452,22.352,501.558,-3969580,-791449,20.98,25.17,-11.0037,-10.0209
21.2552,22.352,501.773,-3969670,-791128,20.99,25.17,-11.0039,-10.0209
21.2652,22.352,502.066,-3970460,-790825,21.00,25.19,-11.0061,-10.0209
21.2752,22.352,502.277,-3971160,-790632,21.01,25.20,-11.0081,-10.0209
21.2852,22.352,502.477,-3969840,-790055,21.02,25.20,-11.0044,-10.0209
21.2952,22.353,502.634,-3971180,-790075,21.03,25.21,-11.0081,-10.0209
21.3052,22.353,502.869,-3971150,-789699,21.04,25.22,-11.0080,-10.0209
21.3152,22.353,503.080,-3970880,-789314,21.05,25.23,-11.0073,-10.0209
21.3252,22.353,503.418,-3971930,-788992,21.06,25.24,-11.0102,-10.0209
21.3352,22.353,503.630,-3972980,-788870,21.07,25.25,-11.0131,-10.0209
21.3452,22.353,503.923,-3972140,-788243,21.08,25.26,-11.0108,-10.0209
21.3552,22.353,504.135,-3973380,-788158,21.09,25.27,-11.0142,-10.0209
21.3652,22.353,504.386,-3973860,-787861,21.10,25.28,-11.0155,-10.0209
21.3752,22.353,504.642,-3974200,-787528,21.11,25.29,-11.0165,-10.0209
21.3852,22.353,504.934,-3975840,-787398,21.12,25.31,-11.0210,-10.0209
21.3952,22.353,505.132,-3976970,-787313,21.13,25.32,-11.0242,-10.0339
21.4052,22.353,505.313,-3977180,-787073,21.14,25.32,-11.0247,-10.0339
21.4152,22.353,505.523,-3979080,-787121,21.15,25.33,-11.0300,-10.0339
21.4252,22.353,505.777,-3979740,-786856,21.16,25.34,-11.0318,-10.0339
21.4352,22.353,505.995,-3980920,-786750,21.17,25.35,-11.0351,-10.0339
21.4452,22.353,506.367,-3982330,-786452,21.18,25.37,-11.0390,-10.0339
21.4552,22.353,506.577,-3983870,-786428,21.19,25.38,-11.0433,-10.0339
21.4652,22.353,506.788,-3984280,-786182,21.20,25.38,-11.0444,-10.0339
21.4752,22.353,506.999,-3987000,-786392,21.21,25.39,-11.0520,-10.0339
21.4852,22.353,507.252,-3988110,-786218,21.22,25.40,-11.0550,-10.0339
21.4952,22.349,507.510,-3989140,-786021,21.23,25.41,-11.0579,-10.0776
21.5052,22.349,507.803,-3990240,-785785,21.24,25.43,-11.0609,-10.0776
21.5152,22.349,508.014,-3991740,-785754,21.25,25.44,-11.0651,-10.0776
21.5252,22.349,508.241,-3992310,-785515,21.26,25.45,-11.0667,-10.0776
21.5352,22.349,508.480,-3993430,-785366,21.27,25.46,-11.0698,-10.0776
21.5452,22.349,508.692,-3994310,-785212,21.28,25.46,-11.0722,-10.0776
21.5552,22.349,508.950,-3994850,-784919,21.29,25.48,-11.0737,-10.0776
21.5652,22.349,509.243,-3995220,-784541,21.30,25.49,-11.0748,-10.0776
21.5752,22.349,509.454,-3996310,-784431,21.31,25.50,-11.0778,-10.0776
21.5852,22.349,509.678,-3995420,-783912,21.32,25.51,-11.0753,-10.0776
21.5952,22.350,509.878,-3995430,-783604,21.33,25.51,-11.0753,-10.0544
21.6052,22.350,510.038,-3994630,-783202,21.34,25.52,-11.0731,-10.0544
21.6152,22.350,510.249,-3994260,-782806,21.35,25.53,-11.0721,-10.0544
21.6252,22.350,510.462,-3991750,-781988,21.35,25.54,-11.0651,-10.0544
21.6352,22.350,510.802,-3989650,-781056,21.37,25.55,-11.0593,-10.0544
21.6452,22.350,511.060,-3986290,-780004,21.38,25.56,-11.0500,-10.0544
21.6552,22.350,511.354,-3982920,-778897,21.39,25.58,-11.0407,-10.0544
21.6652,22.350,511.566,-3980760,-778151,21.40,25.58,-11.0347,-10.0544
21.6752,22.350,511.778,-3978940,-777475,21.41,25.59,-11.0296,-10.0544
21.6852,22.350,511.992,-3975580,-776491,21.42,25.60,-11.0203,-10.0544
21.6952,22.350,512.289,-3973890,-775714,21.43,25.61,-11.0156,-10.0544
21.7052,22.350,512.415,-3970690,-774898,21.44,25.62,-11.0068,-10.0544
21.7152,22.350,512.751,-3968890,-774037,21.45,25.63,-11.0018,-10.0544
21.7252,22.350,512.964,-3967150,-773376,21.46,25.64,-10.9969,-10.0544
21.7352,22.350,513.180,-3967030,-773028,21.47,25.65,-10.9966,-10.0544
21.7452,22.350,513.437,-3966250,-772490,21.48,25.66,-10.9944,-10.0544
21.7552,22.350,513.742,-3966370,-772055,21.49,25.68,-10.9948,-10.0544
21.7652,22.350,513.945,-3966630,-771802,21.50,25.68,-10.9955,-10.0544
21.7752,22.350,514.238,-3966970,-771426,21.51,25.70,-10.9964,-10.0544
21.7852,22.350,514.450,-3967320,-771176,21.52,25.71,-10.9974,-10.0544
21.7952,22.344,514.662,-3968910,-771169,21.53,25.71,-11.0018,-10.0234
21.8052,22.344,514.875,-3969750,-771012,21.54,25.72,-11.0041,-10.0234
21.8152,22.344,515.129,-3972420,-771151,21.55,25.73,-11.0115,-10.0234
21.8252,22.344,515.388,-3973280,-770931,21.56,25.74,-11.0139,-10.0234
21.8352,22.344,515.682,-3974860,-770795,21.57,25.76,-11.0183,-10.0234
21.8452,22.344,515.895,-3976560,-770809,21.58,25.77,-11.0230,-10.0234
21.8552,22.344,516.122,-3978180,-770782,21.59,25.78,-11.0275,-10.0234
21.8652,22.344,516.363,-3980490,-770871,21.60,25.79,-11.0339,-10.0234
21.8752,22.344,516.578,-3982770,-770991,21.61,25.79,-11.0402,-10.0234
21.8852,22.344,516.840,-3984210,-770878,21.62,25.81,-11.0442,-10.0234
21.8952,22.347,517.101,-3986630,-770958,21.63,25.82,-11.0509,-10.0915
21.9052,22.347,517.261,-3988280,-771039,21.64,25.82,-11.0555,-10.0915
21.9152,22.347,517.473,-3990400,-771132,21.65,25.83,-11.0614,-10.0915
21.9252,22.347,517.729,-3991750,-771011,21.66,25.84,-11.0651,-10.0915
21.9352,22.347,517.943,-3994410,-771206,21.67,25.85,-11.0725,-10.0915
21.9452,22.347,518.240,-3995630,-771000,21.68,25.86,-11.0759,-10.0915
21.9552,22.347,518.456,-3996650,-770876,21.69,25.87,-11.0787,-10.0915
21.9652,22.347,518.793,-3998600,-770750,21.70,25.89,-11.0841,-10.0915
21.9752,22.347,519.021,-4000940,-770862,21.71,25.90,-11.0906,-10.0915
21.9852,22.347,519.262,-4001820,-770675,21.72,25.91,-11.0931,-10.0915
21.9952,22.343,519.462,-4003600,-770720,21.73,25.91,-11.0980,-10.0915
22.0052,22.343,519.645,-4005790,-770871,21.74,25.92,-11.1041,-10.0915
22.0152,22.343,519.857,-4006450,-770683,21.75,25.93,-11.1059,-10.0915
22.0252,22.343,520.101,-4006230,-770279,21.76,25.94,-11.1053,-10.0915
22.0352,22.343,520.321,-4008250,-770341,21.77,25.95,-11.1109,-10.0915
22.0452,22.343,520.698,-4008040,-769744,21.78,25.97,-11.1103,-10.0915
22.0552,22.343,520.911,-4008140,-769447,21.79,25.98,-11.1106,-10.0915
22.0652,22.343,521.124,-4008760,-769251,21.80,25.98,-11.1123,-10.0915
22.0752,22.343,521.338,-4009910,-769157,21.81,25.99,-11.1155,-10.0915
22.0852,22.343,521.593,-4007930,-768401,21.82,26.00,-11.1100,-10.0915
22.0952,22.343,521.806,-4009100,-768312,21.83,26.01,-11.1132,-10.1260
22.1052,22.343,522.023,-4008890,-767953,21.84,26.02,-11.1126,-10.1260
22.1152,22.343,522.360,-4008230,-767331,21.85,26.04,-11.1108,-10.1260
22.1252,22.343,522.588,-4008800,-767105,21.86,26.05,-11.1124,-10.1260
22.1352,22.343,522.829,-4008740,-766740,21.87,26.06,-11.1122,-10.1260
22.1452,22.343,523.042,-4007380,-766168,21.88,26.06,-11.1085,-10.1260
22.1552,22.343,523.255,-4007190,-765820,21.89,26.07,-11.1079,-10.1260
22.1652,22.343,523.471,-4005350,-765151,21.90,26.08,-11.1028,-10.1260
22.1752,22.343,523.773,-4003520,-764361,21.91,26.10,-11.0978,-10.1260
22.1852,22.343,523.978,-4001740,-763723,21.92,26.10,-11.0928,-10.1260
22.1952,22.348,524.240,-3999830,-762976,21.93,26.11,-11.0875,-10.0778
22.2052,22.348,524.401,-3996890,-762182,21.94,26.12,-11.0794,-10.0778
22.2152,22.348,524.613,-3995760,-761658,21.95,26.13,-11.0762,-10.0778
22.2252,22.348,524.825,-3993270,-760877,21.96,26.14,-11.0694,-10.0778
22.2352,22.348,525.166,-3991790,-760101,21.97,26.15,-11.0652,-10.0778
22.2452,22.348,525.426,-3989330,-759256,21.98,26.16,-11.0584,-10.0778
22.2552,22.348,525.720,-3987510,-758486,21.99,26.18,-11.0534,-10.0778
22.2652,22.348,525.932,-3985140,-757729,22.00,26.19,-11.0468,-10.0778
22.2752,22.348,526.144,-3984630,-757327,22.01,26.19,-11.0454,-10.0778
22.2852,22.348,526.358,-3982810,-756672,22.02,26.20,-11.0403,-10.0778
22.2952,22.348,526.655,-3980640,-755834,22.03,26.22,-11.0343,-10.0778
22.3052,22.348,526.782,-3979910,-755513,22.04,26.22,-11.0323,-10.0778
22.3152,22.348,527.125,-3979170,-754881,22.05,26.24,-11.0302,-10.0778
22.3252,22.348,527.336,-3976590,-754090,22.06,26.24,-11.0231,-10.0778
22.3352,22.348,527.548,-3975490,-753579,22.07,26.25,-11.0201,-10.0778
22.3452,22.348,527.804,-3974530,-753031,22.08,26.26,-11.0174,-10.0778
22.3552,22.348,528.138,-3972790,-752226,22.09,26.28,-11.0126,-10.0778
22.3652,22.348,528.366,-3971870,-751727,22.10,26.29,-11.0100,-10.0778
22.3752,22.348,528.606,-3972160,-751441,22.11,26.30,-11.0108,-10.0778
22.3852,22.348,528.818,-3970250,-750778,22.12,26.31,-11.0055,-10.0778
22.3952,22.348,529.029,-3968890,-750221,22.13,26.32,-11.0018,-10.0232
22.4052,22.348,529.241,-3968630,-749872,22.14,26.32,-11.0010,-10.0232
22.4152,22.348,529.453,-3969190,-749677,22.15,26.33,-11.0026,-10.0232
22.4252,22.348,529.755,-3968600,-749138,22.16,26.35,-11.0010,-10.0232
22.4352,22.348,530.050,-3968810,-748761,22.17,26.36,-11.0015,-10.0232
22.4452,22.348,530.260,-3968610,-748428,22.18,26.37,-11.0010,-10.0232
22.4552,22.348,530.465,-3968180,-748057,22.19,26.38,-10.9998,-10.0232
22.4652,22.348,530.678,-3968380,-747795,22.20,26.38,-11.0004,-10.0232
22.4752,22.348,530.935,-3969870,-747714,22.21,26.39,-11.0045,-10.0232
22.4852,22.348,531.173,-3969970,-747396,22.22,26.40,-11.0048,-10.0232
22.4952,22.349,531.467,-3970000,-746990,22.23,26.42,-11.0048,-10.0250
22.5052,22.349,531.638,-3970120,-746771,22.24,26.42,-11.0052,-10.0250
22.5152,22.349,531.851,-3971270,-746689,22.25,26.43,-11.0084,-10.0250
22.5252,22.349,532.064,-3970870,-746315,22.26,26.44,-11.0072,-10.0250
22.5352,22.349,532.319,-3971860,-746142,22.27,26.45,-11.0100,-10.0250
22.5452,22.349,532.619,-3972980,-745932,22.28,26.47,-11.0131,-10.0250
22.5552,22.349,532.933,-3973320,-745556,22.30,26.48,-11.0140,-10.0250
22.5652,22.349,533.145,-3973870,-745364,22.30,26.49,-11.0156,-10.0250
22.5752,22.349,533.357,-3975600,-745393,22.31,26.50,-11.0204,-10.0250
22.5852,22.349,533.569,-3975560,-745087,22.32,26.51,-11.0202,-10.0250
22.5952,22.352,533.880,-3977320,-744983,22.33,26.52,-11.0251,-10.0250
22.6052,22.352,534.015,-3978990,-745108,22.34,26.52,-11.0298,-10.0250
22.6152,22.352,534.347,-3981390,-745095,22.35,26.54,-11.0364,-10.0250
22.6252,22.352,534.558,-3983280,-745154,22.36,26.55,-11.0416,-10.0250
22.6352,22.352,534.769,-3984890,-745160,22.37,26.56,-11.0461,-10.0250
22.6452,22.352,534.999,-3986390,-745121,22.38,26.56,-11.0503,-10.0250
22.6552,22.352,535.316,-3988700,-745112,22.39,26.58,-11.0567,-10.0250
22.6652,22.352,535.490,-3989890,-745092,22.40,26.59,-11.0600,-10.0250
22.6752,22.352,535.801,-3992610,-745167,22.41,26.60,-11.0675,-10.0250
22.6852,22.352,536.012,-3994470,-745221,22.42,26.61,-11.0727,-10.0250
22.6952,22.352,536.222,-3996970,-745394,22.43,26.62,-11.0796,-10.0809
22.7052,22.352,536.434,-3997660,-745230,22.44,26.62,-11.0815,-10.0809
22.7152,22.352,536.771,-4000870,-745359,22.46,26.64,-11.0904,-10.0809
22.7252,22.352,536.990,-4003340,-745516,22.46,26.65,-11.0973,-10.0809
22.7352,22.352,537.239,-4005050,-745487,22.48,26.66,-11.1020,-10.0809
22.7452,22.352,537.456,-4007980,-745732,22.48,26.67,-11.1101,-10.0809
22.7552,22.352,537.666,-4010600,-745928,22.49,26.68,-11.1174,-10.0809
22.7652,22.352,537.878,-4011850,-745867,22.50,26.69,-11.1209,-10.0809
22.7752,22.352,538.089,-4014370,-746043,22.51,26.69,-11.1278,-10.0809
22.7852,22.352,538.404,-4016420,-745986,22.52,26.71,-11.1335,-10.0809
22.7952,22.351,538.511,-4018190,-746168,22.53,26.71,-11.1384,-10.1615
22.8052,22.351,538.809,-4019790,-746052,22.54,26.72,-11.1429,-10.1615
22.8152,22.351,539.020,-4022430,-746248,22.55,26.73,-11.1502,-10.1615
22.8252,22.351,539.232,-4022820,-746028,22.56,26.74,-11.1513,-10.1615
22.8352,22.351,539.510,-4024920,-746031,22.57,26.75,-11.1571,-10.1615
22.8452,22.351,539.786,-4026740,-745988,22.58,26.77,-11.1621,-10.1615
22.8552,22.351,539.998,-4027560,-745848,22.59,26.77,-11.1644,-10.1615
22.8652,22.351,540.211,-4027890,-745614,22.60,26.78,-11.1653,-10.1615
22.8752,22.351,540.551,-4029190,-745387,22.61,26.80,-11.1689,-10.1615
22.8852,22.351,540.761,-4028120,-744897,22.62,26.81,-11.1659,-10.1615
22.8952,22.352,540.932,-4027130,-744480,22.63,26.81,-11.1632,-10.1571
22.9052,22.352,541.172,-4027300,-744181,22.64,26.82,-11.1637,-10.1571
22.9152,22.352,541.384,-4027330,-743895,22.65,26.83,-11.1637,-10.1571
22.9252,22.352,541.595,-4025790,-743321,22.66,26.84,-11.1595,-10.1571
22.9352,22.352,541.933,-4025500,-742805,22.67,26.85,-11.1587,-10.1571
22.9452,22.352,542.185,-4023840,-742153,22.68,26.87,-11.1541,-10.1571
22.9552,22.352,542.394,-4023250,-741758,22.69,26.87,-11.1525,-10.1571
22.9652,22.352,542.603,-4020910,-741042,22.70,26.88,-11.1460,-10.1571
22.9752,22.352,542.859,-4019600,-740451,22.71,26.89,-11.1423,-10.1571
22.9852,22.352,543.192,-4017350,-739582,22.72,26.91,-11.1361,-10.1571
22.9952,22.352,543.402,-4014540,-738780,22.73,26.92,-11.1283,-10.1571
23.0052,22.352,543.612,-4011490,-737931,22.74,26.93,-11.1198,-10.1571
23.0152,22.352,543.822,-4008820,-737156,22.75,26.93,-11.1124,-10.1571
23.0252,22.352,544.076,-4006010,-736296,22.76,26.94,-11.1047,-10.1571
23.0352,22.352,544.291,-4003760,-735592,22.77,26.95,-11.0984,-10.1571
23.0452,22.352,544.628,-4000660,-734568,22.78,26.97,-11.0898,-10.1571
23.0552,22.352,544.839,-3999340,-734041,22.79,26.98,-11.0862,-10.1571
23.0652,22.352,545.051,-3995950,-733133,22.80,26.99,-11.0768,-10.1571
23.0752,22.352,545.263,-3993510,-732401,22.81,26.99,-11.0700,-10.1571
23.0852,22.352,545.505,-3991590,-731723,22.82,27.00,-11.0647,-10.1571
23.0952,22.349,545.664,-3989710,-731166,22.83,27.01,-11.0595,-10.0691
23.1052,22.349,545.855,-3987380,-730484,22.84,27.02,-11.0530,-10.0691
23.1152,22.349,546.154,-3986230,-729873,22.85,27.03,-11.0498,-10.0691
23.1252,22.349,546.404,-3984610,-729241,22.86,27.04,-11.0453,-10.0691
23.1352,22.349,546.679,-3982350,-728462,22.87,27.05,-11.0391,-10.0691
23.1452,22.349,546.952,-3980590,-727776,22.88,27.06,-11.0342,-10.0691
23.1552,22.349,547.162,-3979000,-727207,22.89,27.07,-11.0298,-10.0691
23.1652,22.349,547.374,-3975380,-726264,22.90,27.08,-11.0198,-10.0691
23.1752,22.349,547.713,-3973300,-725434,22.91,27.10,-11.0140,-10.0691
23.1852,22.349,547.937,-3970370,-724603,22.92,27.11,-11.0059,-10.0691
23.1952,22.348,548.117,-3966630,-723682,22.93,27.11,-10.9955,-9.98291
23.2052,22.348,548.359,-3963580,-722808,22.94,27.12,-10.9871,-9.98291
23.2152,22.348,548.569,-3962510,-722336,22.95,27.13,-10.9841,-9.98291
23.2252,22.348,548.781,-3961020,-721785,22.96,27.14,-10.9799,-9.98291
23.2352,22.348,549.120,-3959180,-721004,22.97,27.16,-10.9748,-9.98291
23.2452,22.348,549.372,-3957730,-720410,22.98,27.17,-10.9708,-9.98291
23.2552,22.348,549.582,-3956810,-719968,22.99,27.17,-10.9683,-9.98291
23.2652,22.348,549.835,-3954050,-719134,23.00,27.19,-10.9606,-9.98291
23.2752,22.348,550.046,-3952400,-718559,23.01,27.19,-10.9561,-9.98291
23.2852,22.348,550.257,-3951300,-718083,23.02,27.20,-10.9530,-9.98291
23.2952,22.348,550.594,-3950400,-717479,23.03,27.22,-10.9505,-9.98291
23.3052,22.348,550.805,-3948610,-716879,23.04,27.23,-10.9455,-9.98291
23.3152,22.348,551.014,-3947980,-716492,23.05,27.23,-10.9438,-9.98291
23.3252,22.348,551.284,-3946620,-715896,23.06,27.25,-10.9400,-9.98291
23.3352,22.348,551.498,-3945430,-715403,23.07,27.26,-10.9367,-9.98291
23.3452,22.348,551.832,-3944290,-714763,23.09,27.27,-10.9336,-9.98291
23.3552,22.348,552.043,-3944150,-714464,23.09,27.28,-10.9332,-9.98291
23.3652,22.348,552.254,-3942980,-713980,23.10,27.29,-10.9299,-9.98291
23.3752,22.348,552.464,-3944100,-713910,23.11,27.30,-10.9330,-9.98291
23.3852,22.348,552.707,-3944070,-713591,23.12,27.31,-10.9329,-9.98291
23.3952,22.350,552.866,-3943900,-713356,23.13,27.31,-10.9325,-9.94936
23.4052,22.350,553.057,-3943420,-713021,23.14,27.32,-10.9311,-9.94936
23.4152,22.350,553.356,-3944420,-712818,23.15,27.33,-10.9339,-9.94936
23.4252,22.350,553.606,-3945100,-712619,23.16,27.34,-10.9358,-9.94936
23.4352,22.350,553.862,-3945550,-712370,23.17,27.35,-10.9371,-9.94936
23.4452,22.350,554.158,-3946290,-712123,23.18,27.37,-10.9391,-9.94936
23.4552,22.350,554.369,-3947680,-712102,23.19,27.38,-10.9430,-9.94936
23.4652,22.350,554.587,-3947130,-711724,23.20,27.38,-10.9414,-9.94936
23.4752,22.350,554.800,-3948750,-711744,23.21,27.39,-10.9459,-9.94936
23.4852,22.350,555.139,-3949860,-711507,23.22,27.41,-10.9490,-9.94936
23.4952,22.349,555.380,-3950580,-711328,23.23,27.42,-10.9510,-9.98055
23.5052,22.349,555.564,-3951090,-711185,23.24,27.43,-10.9524,-9.98055
23.5152,22.349,555.776,-3952220,-711118,23.25,27.43,-10.9556,-9.98055
23.5252,22.349,555.988,-3953970,-711161,23.26,27.44,-10.9604,-9.98055
23.5352,22.349,556.225,-3955470,-711128,23.27,27.45,-10.9646,-9.98055
23.5452,22.349,556.496,-3955740,-710830,23.28,27.46,-10.9653,-9.98055
23.5552,22.349,556.707,-3957630,-710900,23.29,27.47,-10.9706,-9.98055
23.5652,22.349,557.046,-3958970,-710709,23.30,27.49,-10.9743,-9.98055
