Filename,PCU_A4_NA_7
Instrument name,RSAG2
Operator,
rundate,9/18/2018
proceduresegments,Flow Axial Test
[step]
Axial - 1
Step time,Temperature,Strain,Stress,Modulus,Delta length,Gap,Force,Axial force
27.5052,22.164,502.543,-4039730,-803859,27.24,32.66,-11.1981,-10.2108
27.5152,22.164,502.784,-4039180,-803362,27.25,32.67,-11.1966,-10.2108
27.5252,22.164,502.948,-4039630,-803191,27.26,32.68,-11.1979,-10.2108
27.5352,22.164,503.207,-4039390,-802730,27.28,32.70,-11.1972,-10.2108
27.5452,22.164,503.358,-4038640,-802340,27.29,32.71,-11.1951,-10.2108
27.5552,22.164,503.522,-4039940,-802337,27.29,32.71,-11.1987,-10.2108
27.5652,22.164,503.720,-4039640,-801961,27.30,32.73,-11.1979,-10.2108
27.5752,22.164,503.884,-4039300,-801634,27.31,32.73,-11.1969,-10.2108
27.5852,22.164,504.134,-4040520,-801477,27.33,32.75,-11.2003,-10.2149
27.5952,22.164,504.265,-4040180,-801202,27.33,32.75,-11.1994,-10.2149
27.6052,22.164,504.423,-4039660,-800847,27.34,32.76,-11.1979,-10.2149
27.6152,22.164,504.586,-4040840,-800821,27.35,32.77,-11.2012,-10.2149
27.6252,22.164,504.818,-4040850,-800457,27.36,32.78,-11.2012,-10.2149
27.6352,22.164,504.996,-4041050,-800215,27.37,32.79,-11.2018,-10.2149
27.6452,22.164,505.254,-4041190,-799833,27.39,32.81,-11.2022,-10.2149
27.6552,22.164,505.416,-4041800,-799697,27.40,32.82,-11.2039,-10.2149
27.6652,22.164,505.579,-4041250,-799332,27.41,32.83,-11.2023,-10.2149
27.6752,22.164,505.743,-4041780,-799177,27.41,32.83,-11.2038,-10.2149
27.6852,22.169,505.995,-4041540,-798730,27.43,32.85,-11.2031,-10.2149
27.6952,22.169,506.095,-4041180,-798503,27.43,32.85,-11.2022,-10.2149
27.7052,22.169,506.342,-4042620,-798397,27.45,32.87,-11.2061,-10.2149
27.7152,22.169,506.504,-4042920,-798201,27.46,32.88,-11.2070,-10.2149
27.7252,22.169,506.666,-4041060,-797578,27.46,32.89,-11.2018,-10.2149
27.7352,22.169,506.841,-4041890,-797466,27.47,32.89,-11.2041,-10.2149
27.7452,22.169,507.099,-4043050,-797290,27.49,32.91,-11.2073,-10.2149
27.7552,22.169,507.207,-4041860,-796885,27.49,32.91,-11.2040,-10.2149
27.7652,22.169,507.464,-4042120,-796534,27.51,32.93,-11.2048,-10.2149
27.7752,22.169,507.628,-4043600,-796568,27.52,32.94,-11.2089,-10.2149
27.7852,22.164,507.792,-4042890,-796171,27.53,32.95,-11.2069,-10.2212
27.7952,22.164,507.955,-4042660,-795869,27.53,32.95,-11.2062,-10.2212
27.8052,22.164,508.151,-4042930,-795616,27.54,32.97,-11.2070,-10.2212
27.8152,22.164,508.314,-4043600,-795492,27.55,32.97,-11.2089,-10.2212
27.8252,22.164,508.478,-4043800,-795277,27.56,32.98,-11.2094,-10.2212
27.8352,22.164,508.768,-4044460,-794952,27.58,33.00,-11.2112,-10.2212
27.8452,22.164,508.919,-4044430,-794710,27.59,33.01,-11.2112,-10.2212
27.8552,22.164,509.028,-4044830,-794619,27.59,33.01,-11.2123,-10.2212
27.8652,22.164,509.280,-4045070,-794271,27.61,33.03,-11.2129,-10.2212
27.8752,22.164,509.444,-4044880,-793979,27.61,33.04,-11.2124,-10.2212
27.8852,22.164,509.567,-4045960,-793998,27.62,33.04,-11.2154,-10.2271
27.8952,22.164,509.708,-4045430,-793677,27.63,33.05,-11.2139,-10.2271
27.9052,22.164,509.908,-4045670,-793412,27.64,33.06,-11.2146,-10.2271
27.9152,22.164,510.100,-4046750,-793324,27.65,33.07,-11.2176,-10.2271
27.9252,22.164,510.300,-4044860,-792643,27.66,33.08,-11.2123,-10.2271
27.9352,22.164,510.559,-4045660,-792398,27.68,33.10,-11.2146,-10.2271
27.9452,22.164,510.723,-4046290,-792266,27.68,33.10,-11.2163,-10.2271
27.9552,22.164,510.887,-4044110,-791585,27.69,33.11,-11.2103,-10.2271
27.9652,22.164,511.148,-4044740,-791306,27.71,33.13,-11.2120,-10.2271
27.9752,22.164,511.256,-4045720,-791330,27.71,33.13,-11.2147,-10.2271
27.9852,22.166,511.502,-4043340,-790484,27.73,33.15,-11.2081,-10.2271
27.9952,22.166,511.642,-4042820,-790164,27.73,33.15,-11.2067,-10.2271
28.0052,22.166,511.802,-4044390,-790226,27.74,33.16,-11.2111,-10.2271
28.0152,22.166,511.965,-4043310,-789761,27.75,33.17,-11.2080,-10.2271
28.0252,22.166,512.196,-4041780,-789108,27.76,33.18,-11.2038,-10.2271
28.0352,22.166,512.362,-4042440,-788982,27.77,33.19,-11.2057,-10.2271
28.0452,22.166,512.616,-4041150,-788340,27.79,33.21,-11.2021,-10.2271
28.0552,22.166,512.779,-4040790,-788017,27.80,33.22,-11.2011,-10.2271
28.0652,22.166,512.943,-4040600,-787729,27.80,33.23,-11.2005,-10.2271
28.0752,22.166,513.106,-4040390,-787438,27.81,33.23,-11.2000,-10.2271
28.0852,22.166,513.367,-4040510,-787061,27.83,33.25,-11.2003,-10.2154
28.0952,22.166,513.474,-4040070,-786811,27.83,33.25,-11.1991,-10.2154
28.1052,22.166,513.724,-4038940,-786208,27.85,33.27,-11.1959,-10.2154
28.1152,22.166,513.888,-4039600,-786087,27.86,33.28,-11.1978,-10.2154
28.1252,22.166,514.051,-4039240,-785766,27.86,33.29,-11.1968,-10.2154
28.1352,22.166,514.214,-4038900,-785452,27.87,33.29,-11.1958,-10.2154
28.1452,22.166,514.475,-4039500,-785170,27.89,33.31,-11.1975,-10.2154
28.1552,22.166,514.583,-4040510,-785201,27.89,33.31,-11.2003,-10.2154
28.1652,22.166,514.737,-4040580,-784980,27.90,33.32,-11.2005,-10.2154
28.1752,22.166,514.999,-4041490,-784758,27.92,33.34,-11.2030,-10.2154
28.1852,22.166,515.121,-4042750,-784815,27.92,33.34,-11.2065,-10.2281
28.1952,22.166,515.261,-4043770,-784800,27.93,33.35,-11.2093,-10.2281
28.2052,22.166,515.436,-4044290,-784636,27.94,33.36,-11.2108,-10.2281
28.2152,22.166,515.619,-4045930,-784675,27.95,33.37,-11.2153,-10.2281
28.2252,22.166,515.850,-4047090,-784549,27.96,33.38,-11.2185,-10.2281
28.2352,22.166,516.109,-4047710,-784275,27.98,33.40,-11.2203,-10.2281
28.2452,22.166,516.272,-4048300,-784140,27.99,33.41,-11.2219,-10.2281
28.2552,22.166,516.435,-4049740,-784173,27.99,33.41,-11.2259,-10.2281
28.2652,22.166,516.630,-4050140,-783954,28.00,33.43,-11.2270,-10.2281
28.2752,22.166,516.794,-4051850,-784035,28.01,33.43,-11.2317,-10.2281
28.2852,22.165,516.938,-4052450,-783934,28.02,33.44,-11.2334,-10.2281
28.2952,22.165,517.155,-4052310,-783578,28.03,33.45,-11.2330,-10.2281
28.3052,22.165,517.349,-4053780,-783569,28.04,33.46,-11.2371,-10.2281
28.3152,22.165,517.545,-4054970,-783500,28.05,33.47,-11.2404,-10.2281
28.3252,22.165,517.709,-4055380,-783332,28.06,33.48,-11.2415,-10.2281
28.3352,22.165,517.900,-4056310,-783223,28.07,33.49,-11.2441,-10.2281
28.3452,22.165,518.070,-4058020,-783296,28.08,33.50,-11.2488,-10.2281
28.3552,22.165,518.331,-4058000,-782898,28.10,33.52,-11.2488,-10.2281
28.3652,22.165,518.440,-4057910,-782717,28.10,33.52,-11.2485,-10.2281
28.3752,22.165,518.693,-4060410,-782816,28.12,33.54,-11.2555,-10.2281
28.3852,22.170,518.858,-4060500,-782584,28.13,33.55,-11.2557,-10.2639
28.3952,22.170,519.023,-4061130,-782458,28.13,33.55,-11.2575,-10.2639
28.4052,22.170,519.187,-4062190,-782414,28.14,33.56,-11.2604,-10.2639
28.4152,22.170,519.351,-4063000,-782322,28.15,33.57,-11.2626,-10.2639
28.4252,22.170,519.538,-4063030,-782047,28.16,33.58,-11.2627,-10.2639
28.4352,22.170,519.805,-4063850,-781801,28.18,33.60,-11.2650,-10.2639
28.4452,22.170,519.970,-4065250,-781823,28.19,33.61,-11.2689,-10.2639
28.4552,22.170,520.135,-4066000,-781720,28.19,33.62,-11.2709,-10.2639
28.4652,22.170,520.299,-4067000,-781667,28.20,33.62,-11.2737,-10.2639
28.4752,22.170,520.494,-4068340,-781630,28.21,33.63,-11.2774,-10.2639
28.4852,22.170,520.618,-4068830,-781538,28.22,33.64,-11.2788,-10.2942
28.4952,22.170,520.758,-4069150,-781389,28.23,33.65,-11.2797,-10.2942
28.5052,22.170,520.958,-4068800,-781023,28.24,33.66,-11.2787,-10.2942
28.5152,22.170,521.186,-4070290,-780968,28.25,33.67,-11.2829,-10.2942
28.5252,22.170,521.373,-4071660,-780950,28.26,33.68,-11.2866,-10.2942
28.5352,22.170,521.612,-4070840,-780433,28.27,33.70,-11.2844,-10.2942
28.5452,22.170,521.777,-4071390,-780293,28.28,33.70,-11.2859,-10.2942
28.5552,22.170,521.942,-4073480,-780447,28.29,33.71,-11.2917,-10.2942
28.5652,22.170,522.205,-4073900,-780135,28.31,33.73,-11.2928,-10.2942
28.5752,22.170,522.366,-4075060,-780117,28.32,33.74,-11.2961,-10.2942
28.5852,22.165,522.471,-4077250,-780378,28.32,33.74,-11.3021,-10.3398
28.5952,22.165,522.663,-4077950,-780225,28.33,33.75,-11.3041,-10.3398
28.6052,22.165,522.858,-4078810,-780098,28.34,33.76,-11.3065,-10.3398
28.6152,22.165,523.023,-4081580,-780382,28.35,33.77,-11.3141,-10.3398
28.6252,22.165,523.201,-4082560,-780304,28.36,33.78,-11.3168,-10.3398
28.6352,22.165,523.406,-4084100,-780292,28.37,33.79,-11.3211,-10.3398
28.6452,22.165,523.579,-4086660,-780524,28.38,33.80,-11.3282,-10.3398
28.6552,22.165,523.842,-4087660,-780323,28.40,33.82,-11.3310,-10.3398
28.6652,22.165,524.007,-4087950,-780133,28.40,33.82,-11.3318,-10.3398
28.6752,22.165,524.171,-4090400,-780356,28.41,33.83,-11.3386,-10.3398
28.6852,22.165,524.334,-4091780,-780376,28.42,33.84,-11.3424,-10.3398
28.6952,22.165,524.520,-4092440,-780225,28.43,33.85,-11.3442,-10.3398
28.7052,22.165,524.694,-4094840,-780426,28.44,33.86,-11.3509,-10.3398
28.7152,22.165,524.955,-4097070,-780462,28.46,33.88,-11.3571,-10.3398
28.7252,22.165,525.113,-4096960,-780205,28.46,33.88,-11.3568,-10.3398
28.7352,22.165,525.276,-4098230,-780206,28.47,33.89,-11.3603,-10.3398
28.7452,22.165,525.439,-4100250,-780348,28.48,33.90,-11.3659,-10.3398
28.7552,22.165,525.625,-4101060,-780225,28.49,33.91,-11.3681,-10.3398
28.7652,22.165,525.800,-4101960,-780138,28.50,33.92,-11.3706,-10.3398
28.7752,22.165,525.918,-4103250,-780206,28.51,33.93,-11.3742,-10.3398
28.7852,22.165,526.007,-4104030,-780222,28.51,33.93,-11.3764,-10.3877
28.7952,22.165,526.324,-4104130,-779772,28.53,33.95,-11.3766,-10.3877
28.8052,22.165,526.499,-4103810,-779453,28.54,33.96,-11.3758,-10.3877
28.8152,22.165,526.683,-4104770,-779362,28.55,33.97,-11.3784,-10.3877
28.8252,22.165,526.881,-4104990,-779111,28.56,33.98,-11.3790,-10.3877
28.8352,22.165,527.175,-4105800,-778831,28.58,34.00,-11.3813,-10.3877
28.8452,22.165,527.338,-4105090,-778455,28.58,34.01,-11.3793,-10.3877
28.8552,22.165,527.501,-4105130,-778223,28.59,34.01,-11.3794,-10.3877
28.8652,22.165,527.660,-4104960,-777956,28.60,34.02,-11.3790,-10.3877
28.8752,22.165,527.843,-4103200,-777351,28.61,34.03,-11.3741,-10.3877
28.8852,22.169,527.997,-4102660,-777024,28.62,34.04,-11.3726,-10.3725
28.8952,22.169,528.215,-4102600,-776691,28.63,34.05,-11.3724,-10.3725
28.9052,22.169,528.408,-4100950,-776095,28.64,34.06,-11.3678,-10.3725
28.9152,22.169,528.572,-4099490,-775580,28.65,34.07,-11.3638,-10.3725
28.9252,22.169,528.757,-4098930,-775200,28.66,34.08,-11.3622,-10.3725
28.9352,22.169,528.957,-4097450,-774628,28.67,34.09,-11.3581,-10.3725
28.9452,22.169,529.127,-4095810,-774069,28.68,34.10,-11.3536,-10.3725
28.9552,22.169,529.292,-4095330,-773738,28.69,34.11,-11.3523,-10.3725
28.9652,22.169,529.526,-4094200,-773181,28.70,34.12,-11.3491,-10.3725
28.9752,22.169,529.676,-4094050,-772936,28.71,34.13,-11.3487,-10.3725
28.9852,22.165,529.918,-4093350,-772449,28.72,34.15,-11.3468,-10.3725
28.9952,22.165,530.082,-4091500,-771860,28.73,34.15,-11.3416,-10.3725
29.0052,22.165,530.248,-4090780,-771485,28.74,34.16,-11.3396,-10.3725
29.0152,22.165,530.412,-4091460,-771374,28.75,34.17,-11.3415,-10.3725
29.0252,22.165,530.643,-4089900,-770744,28.76,34.18,-11.3372,-10.3725
29.0352,22.165,530.869,-4088780,-770206,28.78,34.20,-11.3341,-10.3725
29.0452,22.165,531.034,-4088940,-769997,28.79,34.21,-11.3345,-10.3725
29.0552,22.165,531.198,-4087980,-769577,28.79,34.21,-11.3319,-10.3725
29.0652,22.165,531.363,-4086730,-769103,28.80,34.22,-11.3284,-10.3725
29.0752,22.165,531.526,-4087020,-768921,28.81,34.23,-11.3292,-10.3725
29.0852,22.167,531.677,-4087050,-768710,28.82,34.24,-11.3293,-10.3406
29.0952,22.167,531.822,-4085860,-768276,28.83,34.25,-11.3260,-10.3406
29.1052,22.167,532.022,-4084140,-767665,28.84,34.26,-11.3212,-10.3406
29.1152,22.167,532.249,-4083640,-767243,28.85,34.27,-11.3199,-10.3406
29.1252,22.167,532.448,-4083220,-766877,28.86,34.28,-11.3187,-10.3406
29.1352,22.167,532.644,-4082120,-766388,28.87,34.29,-11.3156,-10.3406
29.1452,22.167,532.831,-4080380,-765792,28.88,34.30,-11.3108,-10.3406
29.1552,22.167,533.009,-4080700,-765598,28.89,34.31,-11.3117,-10.3406
29.1652,22.167,533.274,-4080240,-765130,28.91,34.33,-11.3104,-10.3406
29.1752,22.167,533.437,-4078900,-764645,28.92,34.34,-11.3067,-10.3406
29.1852,22.167,533.581,-4078160,-764299,28.92,34.34,-11.3046,-10.3064
29.1952,22.167,533.731,-4077560,-763974,28.93,34.35,-11.3030,-10.3064
29.2052,22.167,533.906,-4076570,-763538,28.94,34.36,-11.3003,-10.3064
29.2152,22.167,534.090,-4074840,-762951,28.95,34.37,-11.2955,-10.3064
29.2252,22.167,534.320,-4074280,-762517,28.96,34.38,-11.2939,-10.3064
29.2352,22.167,534.540,-4073050,-761972,28.98,34.40,-11.2905,-10.3064
29.2452,22.167,534.709,-4070570,-761269,28.98,34.41,-11.2836,-10.3064
29.2552,22.167,534.872,-4070320,-760989,28.99,34.41,-11.2829,-10.3064
29.2652,22.167,535.059,-4069600,-760589,29.00,34.42,-11.2809,-10.3064
29.2752,22.167,535.233,-4068470,-760131,29.01,34.43,-11.2778,-10.3064
29.2852,22.171,535.495,-4066780,-759444,29.03,34.45,-11.2731,-10.3064
29.2952,22.171,535.662,-4065470,-758961,29.04,34.46,-11.2695,-10.3064
29.3052,22.171,535.826,-4064460,-758540,29.05,34.47,-11.2667,-10.3064
29.3152,22.171,535.990,-4063980,-758220,29.05,34.47,-11.2653,-10.3064
29.3252,22.171,536.153,-4064050,-758002,29.06,34.48,-11.2656,-10.3064
29.3352,22.171,536.328,-4063680,-757685,29.07,34.49,-11.2645,-10.3064
29.3452,22.171,536.512,-4062980,-757294,29.08,34.50,-11.2626,-10.3064
29.3552,22.171,536.745,-4063370,-757039,29.09,34.52,-11.2637,-10.3064
29.3652,22.171,536.940,-4062910,-756678,29.11,34.53,-11.2624,-10.3064
29.3752,22.171,537.137,-4063070,-756431,29.12,34.54,-11.2628,-10.3064
29.3852,22.171,537.261,-4063670,-756369,29.12,34.54,-11.2645,-10.2800
29.3952,22.171,537.401,-4064200,-756270,29.13,34.55,-11.2660,-10.2800
29.4052,22.171,537.565,-4064920,-756173,29.14,34.56,-11.2680,-10.2800
29.4152,22.171,537.731,-4065110,-755975,29.15,34.57,-11.2685,-10.2800
29.4252,22.171,537.990,-4065970,-755771,29.16,34.58,-11.2709,-10.2800
29.4352,22.171,538.166,-4066410,-755605,29.17,34.59,-11.2721,-10.2800
29.4452,22.171,538.452,-4066500,-755221,29.19,34.61,-11.2724,-10.2800
29.4552,22.171,538.615,-4067380,-755154,29.20,34.62,-11.2748,-10.2800
29.4652,22.171,538.778,-4068870,-755204,29.21,34.63,-11.2789,-10.2800
29.4752,22.171,538.942,-4068970,-754992,29.21,34.63,-11.2792,-10.2800
29.4852,22.171,539.088,-4068410,-754684,29.22,34.64,-11.2776,-10.2937
29.4952,22.171,539.211,-4069540,-754721,29.23,34.65,-11.2808,-10.2937
29.5052,22.171,539.435,-4069110,-754327,29.24,34.66,-11.2796,-10.2937
29.5152,22.171,539.661,-4069110,-754011,29.25,34.67,-11.2796,-10.2937
29.5252,22.171,539.858,-4070140,-753928,29.26,34.68,-11.2824,-10.2937
29.5352,22.171,540.053,-4070240,-753675,29.27,34.69,-11.2827,-10.2937
29.5452,22.171,540.217,-4069570,-753321,29.28,34.70,-11.2808,-10.2937
29.5552,22.171,540.393,-4069700,-753100,29.29,34.71,-11.2812,-10.2937
29.5652,22.171,540.578,-4069300,-752768,29.30,34.72,-11.2801,-10.2937
29.5752,22.171,540.811,-4068230,-752247,29.32,34.74,-11.2771,-10.2937
29.5852,22.169,540.985,-4068310,-752019,29.32,34.75,-11.2774,-10.2937
29.5952,22.169,541.135,-4067400,-751642,29.33,34.75,-11.2748,-10.2937
29.6052,22.169,541.299,-4066340,-751219,29.34,34.76,-11.2719,-10.2937
29.6152,22.169,541.463,-4066410,-751004,29.35,34.77,-11.2721,-10.2937
29.6252,22.169,541.671,-4065500,-750548,29.36,34.78,-11.2696,-10.2937
29.6352,22.169,541.886,-4065300,-750214,29.37,34.79,-11.2690,-10.2937
29.6452,22.169,542.080,-4064960,-749882,29.38,34.80,-11.2681,-10.2937
29.6552,22.169,542.244,-4063920,-749464,29.39,34.81,-11.2652,-10.2937
29.6652,22.169,542.420,-4062420,-748943,29.40,34.82,-11.2610,-10.2937
29.6752,22.169,542.604,-4061930,-748599,29.41,34.83,-11.2597,-10.2937
29.6852,22.168,542.782,-4061640,-748300,29.42,34.84,-11.2589,-10.2779
29.6952,22.168,542.965,-4061300,-747986,29.43,34.85,-11.2579,-10.2779
29.7052,22.168,543.129,-4061460,-747790,29.44,34.86,-11.2584,-10.2779
29.7152,22.168,543.292,-4061190,-747515,29.45,34.87,-11.2576,-10.2779
29.7252,22.168,543.455,-4060900,-747238,29.46,34.88,-11.2568,-10.2779
29.7352,22.168,543.749,-4061240,-746897,29.47,34.90,-11.2578,-10.2779
29.7452,22.168,543.947,-4060820,-746547,29.49,34.91,-11.2566,-10.2779
29.7552,22.168,544.140,-4060200,-746169,29.50,34.92,-11.2549,-10.2779
29.7652,22.168,544.303,-4060670,-746031,29.50,34.93,-11.2562,-10.2779
29.7752,22.168,544.466,-4061020,-745873,29.51,34.93,-11.2572,-10.2779
29.7852,22.168,544.647,-4059800,-745401,29.52,34.94,-11.2538,-10.2688
29.7952,22.168,544.834,-4060310,-745238,29.53,34.95,-11.2552,-10.2688
29.8052,22.168,544.989,-4060560,-745071,29.54,34.96,-11.2559,-10.2688
29.8152,22.168,545.214,-4059990,-744660,29.55,34.97,-11.2543,-10.2688
29.8252,22.168,545.377,-4059770,-744398,29.56,34.98,-11.2537,-10.2688
29.8352,22.168,545.574,-4060630,-744285,29.57,34.99,-11.2561,-10.2688
29.8452,22.168,545.798,-4059630,-743798,29.59,35.01,-11.2533,-10.2688
29.8552,22.168,545.982,-4058270,-743297,29.60,35.02,-11.2495,-10.2688
29.8652,22.168,546.154,-4058130,-743037,29.60,35.03,-11.2491,-10.2688
29.8752,22.168,546.317,-4058310,-742848,29.61,35.03,-11.2496,-10.2688
29.8852,22.167,546.464,-4056900,-742390,29.62,35.04,-11.2457,-10.2483
29.8952,22.167,546.586,-4056610,-742172,29.63,35.05,-11.2449,-10.2483
29.9052,22.167,546.840,-4056190,-741751,29.64,35.06,-11.2438,-10.2483
29.9152,22.167,547.003,-4055110,-741332,29.65,35.07,-11.2408,-10.2483
29.9252,22.167,547.232,-4054290,-740872,29.66,35.08,-11.2385,-10.2483
29.9352,22.167,547.447,-4054450,-740611,29.67,35.10,-11.2389,-10.2483
29.9452,22.167,547.623,-4052910,-740091,29.68,35.11,-11.2347,-10.2483
29.9552,22.167,547.810,-4052530,-739770,29.69,35.12,-11.2336,-10.2483
29.9652,22.167,547.985,-4052240,-739480,29.70,35.12,-11.2328,-10.2483
29.9752,22.167,548.149,-4051020,-739036,29.71,35.13,-11.2294,-10.2483
29.9852,22.169,548.296,-4049980,-738648,29.72,35.14,-11.2265,-10.2483
29.9952,22.169,548.419,-4049580,-738410,29.73,35.15,-11.2254,-10.2483
30.0052,22.169,548.675,-4048920,-737945,29.74,35.16,-11.2236,-10.2483
30.0152,22.169,548.840,-4048560,-737656,29.75,35.17,-11.2226,-10.2483
30.0252,22.169,549.072,-4048830,-737394,29.76,35.18,-11.2233,-10.2483
30.0352,22.169,549.269,-4048580,-737085,29.77,35.19,-11.2227,-10.2483
30.0452,22.169,549.433,-4048060,-736771,29.78,35.20,-11.2212,-10.2483
30.0552,22.169,549.632,-4048420,-736570,29.79,35.21,-11.2222,-10.2483
30.0652,22.169,549.857,-4048000,-736191,29.81,35.23,-11.2211,-10.2483
30.0752,22.169,550.043,-4047930,-735929,29.82,35.24,-11.2209,-10.2483
30.0852,22.169,550.198,-4048990,-735914,29.82,35.24,-11.2238,-10.2394
30.0952,22.169,550.348,-4049130,-735740,29.83,35.25,-11.2242,-10.2394
30.1052,22.169,550.512,-4049210,-735536,29.84,35.26,-11.2244,-10.2394
30.1152,22.169,550.678,-4050060,-735468,29.85,35.27,-11.2268,-10.2394
30.1252,22.169,550.924,-4051000,-735311,29.86,35.28,-11.2294,-10.2394
30.1352,22.169,551.136,-4051200,-735063,29.87,35.30,-11.2299,-10.2394
30.1452,22.169,551.329,-4051250,-734815,29.89,35.31,-11.2301,-10.2394
30.1552,22.169,551.493,-4051850,-734705,29.89,35.31,-11.2317,-10.2394
30.1652,22.169,551.658,-4051960,-734506,29.90,35.32,-11.2320,-10.2394
30.1752,22.169,551.858,-4052850,-734401,29.91,35.33,-11.2345,-10.2394
30.1852,22.165,552.051,-4053630,-734287,29.92,35.35,-11.2367,-10.2491
30.1952,22.165,552.183,-4053160,-734025,29.93,35.35,-11.2354,-10.2491
30.2052,22.165,552.382,-4053500,-733822,29.94,35.36,-11.2363,-10.2491
30.2152,22.165,552.609,-4054660,-733730,29.95,35.38,-11.2395,-10.2491
30.2252,22.165,552.773,-4053270,-733261,29.96,35.38,-11.2357,-10.2491
30.2352,22.165,552.947,-4053690,-733106,29.97,35.39,-11.2368,-10.2491
30.2452,22.165,553.132,-4053500,-732826,29.98,35.40,-11.2363,-10.2491
30.2552,22.165,553.296,-4052850,-732492,29.99,35.41,-11.2345,-10.2491
30.2652,22.165,553.496,-4052810,-732220,30.00,35.42,-11.2344,-10.2491
30.2752,22.165,553.723,-4053230,-731996,30.02,35.44,-11.2356,-10.2491
30.2852,22.168,553.873,-4051700,-731522,30.02,35.44,-11.2313,-10.2491
30.2952,22.168,554.018,-4050950,-731195,30.03,35.45,-11.2292,-10.2491
30.3052,22.168,554.182,-4050320,-730863,30.04,35.46,-11.2275,-10.2491
30.3152,22.168,554.345,-4049020,-730415,30.05,35.47,-11.2239,-10.2491
30.3252,22.168,554.509,-4049260,-730241,30.06,35.48,-11.2245,-10.2491
30.3352,22.168,554.837,-4049430,-729841,30.08,35.50,-11.2250,-10.2491
30.3452,22.168,555.024,-4047070,-729171,30.09,35.51,-11.2185,-10.2491
30.3552,22.168,555.198,-4047160,-728958,30.10,35.52,-11.2187,-10.2491
30.3652,22.168,555.363,-4046290,-728585,30.10,35.52,-11.2163,-10.2491
30.3752,22.168,555.528,-4044650,-728073,30.11,35.53,-11.2118,-10.2491
30.3852,22.168,555.710,-4044820,-727866,30.12,35.54,-11.2123,-10.2285
30.3952,22.168,555.899,-4045380,-727719,30.13,35.55,-11.2138,-10.2285
30.4052,22.168,556.009,-4043360,-727211,30.14,35.56,-11.2082,-10.2285
30.4152,22.168,556.118,-4043720,-727133,30.14,35.57,-11.2092,-10.2285
30.4252,22.168,556.447,-4044000,-726754,30.16,35.58,-11.2100,-10.2285
30.4352,22.168,556.646,-4042350,-726198,30.17,35.59,-11.2054,-10.2285
30.4452,22.168,556.872,-4042100,-725859,30.19,35.61,-11.2047,-10.2285
30.4552,22.168,557.060,-4042940,-725763,30.20,35.62,-11.2070,-10.2285
30.4652,22.168,557.234,-4042340,-725429,30.21,35.63,-11.2054,-10.2285
30.4752,22.168,557.398,-4043210,-725373,30.21,35.63,-11.2078,-10.2285
30.4852,22.170,557.544,-4043340,-725205,30.22,35.64,-11.2081,-10.2219
30.4952,22.170,557.667,-4043140,-725010,30.23,35.65,-11.2076,-10.2219
30.5052,22.170,557.919,-4043200,-724692,30.24,35.66,-11.2077,-10.2219
30.5152,22.170,558.083,-4043700,-724569,30.25,35.67,-11.2091,-10.2219
30.5252,22.170,558.311,-4043380,-724216,30.26,35.68,-11.2083,-10.2219
30.5352,22.170,558.515,-4043680,-724006,30.27,35.70,-11.2091,-10.2219
30.5452,22.170,558.686,-4043880,-723821,30.28,35.70,-11.2096,-10.2219
30.5552,22.170,558.849,-4042860,-723426,30.29,35.71,-11.2068,-10.2219
30.5652,22.170,559.019,-4043230,-723273,30.30,35.72,-11.2078,-10.2219
30.5752,22.170,559.209,-4043970,-723159,30.31,35.73,-11.2099,-10.2219
30.5852,22.170,559.391,-4043580,-722853,30.32,35.74,-11.2088,-10.2219
30.5952,22.170,559.587,-4043300,-722551,30.33,35.75,-11.2080,-10.2219
30.6052,22.170,559.752,-4042160,-722134,30.34,35.76,-11.2049,-10.2219
30.6152,22.170,559.916,-4042740,-722025,30.35,35.77,-11.2065,-10.2219
30.6252,22.170,560.135,-4042460,-721694,30.36,35.78,-11.2057,-10.2219
30.6352,22.170,560.325,-4040850,-721161,30.37,35.79,-11.2012,-10.2219
30.6452,22.170,560.490,-4041600,-721083,30.38,35.80,-11.2033,-10.2219
30.6552,22.170,560.673,-4041510,-720831,30.39,35.81,-11.2031,-10.2219
30.6652,22.170,560.916,-4039760,-720207,30.41,35.83,-11.1982,-10.2219
30.6752,22.170,561.097,-4038980,-719836,30.41,35.84,-11.1961,-10.2219
30.6852,22.170,561.268,-4038600,-719549,30.42,35.84,-11.1950,-10.2112
30.6952,22.170,561.424,-4037500,-719153,30.43,35.85,-11.1919,-10.2112
30.7052,22.170,561.587,-4037090,-718871,30.44,35.86,-11.1908,-10.2112
30.7152,22.170,561.753,-4037460,-718725,30.45,35.87,-11.1918,-10.2112
30.7252,22.170,562.018,-4036250,-718171,30.46,35.89,-11.1885,-10.2112
30.7352,22.170,562.209,-4036840,-718032,30.48,35.90,-11.1901,-10.2112
30.7452,22.170,562.389,-4035870,-717629,30.48,35.91,-11.1874,-10.2112
30.7552,22.170,562.555,-4034500,-717174,30.49,35.91,-11.1836,-10.2112
30.7652,22.170,562.719,-4036250,-717276,30.50,35.92,-11.1885,-10.2112
30.7752,22.170,562.902,-4036700,-717123,30.51,35.93,-11.1897,-10.2112
30.7852,22.165,563.117,-4036000,-716725,30.52,35.94,-11.1878,-10.2131
30.7952,22.165,563.296,-4037510,-716765,30.53,35.95,-11.1920,-10.2131
