Filename,PCU_A4_NA_1
Instrument name,RSAG2
Operator,
rundate,9/18/2018
proceduresegments,Flow Axial Test
[step]
Axial - 1
Step time,Temperature,Strain,Stress,Modulus,Delta length,Gap,Force,Axial force
16.4152,21.865,337.885,-4280730,-1266920,16.15,20.93,-11.8662,-10.8764
16.4252,21.865,338.250,-4280500,-1265490,16.17,20.95,-11.8656,-10.8764
16.4352,21.865,338.435,-4280580,-1264820,16.18,20.96,-11.8658,-10.8764
16.4452,21.865,338.619,-4281750,-1264470,16.19,20.97,-11.8690,-10.8764
16.4552,21.865,338.915,-4281230,-1263210,16.20,20.98,-11.8676,-10.8764
16.4652,21.865,339.112,-4281750,-1262630,16.21,20.99,-11.8690,-10.8764
16.4752,21.865,339.322,-4282230,-1262000,16.22,21.00,-11.8703,-10.8764
16.4852,21.865,339.507,-4282420,-1261370,16.23,21.01,-11.8709,-10.8764
16.4952,21.866,339.683,-4282740,-1260800,16.24,21.02,-11.8717,-10.8764
16.5052,21.866,339.827,-4284060,-1260660,16.25,21.03,-11.8754,-10.8764
16.5152,21.866,340.109,-4284770,-1259820,16.26,21.04,-11.8774,-10.8764
16.5252,21.866,340.293,-4286250,-1259580,16.27,21.05,-11.8815,-10.8764
16.5352,21.866,340.532,-4288090,-1259230,16.28,21.06,-11.8866,-10.8764
16.5452,21.866,340.753,-4289370,-1258790,16.29,21.07,-11.8901,-10.8764
16.5552,21.866,340.938,-4290360,-1258400,16.30,21.08,-11.8929,-10.8764
16.5652,21.866,341.122,-4293580,-1258670,16.31,21.09,-11.9018,-10.8764
16.5752,21.866,341.416,-4295580,-1258170,16.32,21.10,-11.9073,-10.8764
16.5852,21.866,341.613,-4297370,-1257970,16.33,21.11,-11.9123,-10.8764
16.5952,21.862,341.814,-4300620,-1258180,16.34,21.12,-11.9213,-10.9199
16.6052,21.862,341.989,-4302860,-1258190,16.35,21.13,-11.9275,-10.9199
16.6152,21.862,342.173,-4304320,-1257940,16.36,21.14,-11.9316,-10.9199
16.6252,21.862,342.358,-4308290,-1258420,16.37,21.15,-11.9426,-10.9199
16.6352,21.862,342.656,-4311680,-1258310,16.38,21.16,-11.9520,-10.9199
16.6452,21.862,342.854,-4313860,-1258220,16.39,21.17,-11.9580,-10.9199
16.6552,21.862,343.053,-4315630,-1258010,16.40,21.18,-11.9629,-10.9199
16.6652,21.862,343.238,-4317940,-1258000,16.41,21.19,-11.9693,-10.9199
16.6752,21.862,343.443,-4318710,-1257480,16.42,21.20,-11.9715,-10.9199
16.6852,21.862,343.719,-4321420,-1257250,16.43,21.21,-11.9790,-10.9199
16.6952,21.862,343.889,-4323170,-1257140,16.44,21.22,-11.9838,-10.9931
16.7052,21.862,344.027,-4323950,-1256860,16.45,21.23,-11.9860,-10.9931
16.7152,21.862,344.235,-4325410,-1256530,16.46,21.24,-11.9900,-10.9931
16.7252,21.862,344.419,-4327140,-1256360,16.47,21.25,-11.9948,-10.9931
16.7352,21.862,344.604,-4325390,-1255180,16.47,21.26,-11.9900,-10.9931
16.7452,21.862,344.972,-4325290,-1253810,16.49,21.27,-11.9897,-10.9931
16.7552,21.862,345.157,-4324810,-1253000,16.50,21.28,-11.9884,-10.9931
16.7652,21.862,345.346,-4323720,-1252000,16.51,21.29,-11.9853,-10.9931
16.7752,21.862,345.562,-4322880,-1250970,16.52,21.30,-11.9830,-10.9931
16.7852,21.862,345.744,-4322360,-1250160,16.53,21.31,-11.9816,-10.9931
16.7952,21.863,345.929,-4319580,-1248690,16.54,21.32,-11.9739,-10.9505
16.8052,21.863,346.179,-4318180,-1247380,16.55,21.33,-11.9700,-10.9505
16.8152,21.863,346.363,-4316940,-1246360,16.56,21.34,-11.9666,-10.9505
16.8252,21.863,346.546,-4315510,-1245290,16.57,21.35,-11.9626,-10.9505
16.8352,21.863,346.778,-4313350,-1243840,16.58,21.36,-11.9566,-10.9505
16.8452,21.863,346.987,-4311880,-1242670,16.59,21.37,-11.9525,-10.9505
16.8552,21.863,347.188,-4309690,-1241310,16.60,21.38,-11.9465,-10.9505
16.8652,21.863,347.464,-4306400,-1239380,16.61,21.39,-11.9373,-10.9505
16.8752,21.863,347.649,-4304530,-1238180,16.62,21.40,-11.9322,-10.9505
16.8852,21.863,347.838,-4303550,-1237230,16.63,21.41,-11.9295,-10.9505
16.8952,21.863,348.054,-4299520,-1235300,16.64,21.42,-11.9183,-10.9505
16.9052,21.863,348.239,-4297960,-1234200,16.65,21.43,-11.9140,-10.9505
16.9152,21.863,348.442,-4295650,-1232820,16.66,21.44,-11.9075,-10.9505
16.9252,21.863,348.722,-4292130,-1230810,16.67,21.45,-11.8978,-10.9505
16.9352,21.863,348.911,-4289770,-1229480,16.68,21.46,-11.8913,-10.9505
16.9452,21.863,349.101,-4288600,-1228470,16.69,21.47,-11.8880,-10.9505
16.9552,21.863,349.317,-4286130,-1227000,16.70,21.48,-11.8812,-10.9505
16.9652,21.863,349.502,-4285810,-1226260,16.71,21.49,-11.8803,-10.9505
16.9752,21.863,349.688,-4284850,-1225340,16.72,21.50,-11.8776,-10.9505
16.9852,21.863,349.873,-4283020,-1224160,16.73,21.51,-11.8725,-10.9505
16.9952,21.863,350.155,-4283350,-1223270,16.74,21.52,-11.8734,-10.8902
17.0052,21.863,350.293,-4283250,-1222760,16.75,21.53,-11.8732,-10.8902
17.0152,21.863,350.502,-4282520,-1221830,16.76,21.54,-11.8711,-10.8902
17.0252,21.863,350.687,-4284220,-1221670,16.77,21.55,-11.8759,-10.8902
17.0352,21.863,350.872,-4285730,-1221450,16.77,21.56,-11.8800,-10.8902
17.0452,21.863,351.121,-4285510,-1220520,16.79,21.57,-11.8794,-10.8902
17.0552,21.863,351.426,-4286890,-1219860,16.80,21.58,-11.8833,-10.8902
17.0652,21.863,351.617,-4288020,-1219520,16.81,21.59,-11.8864,-10.8902
17.0752,21.863,351.837,-4287880,-1218710,16.82,21.60,-11.8860,-10.8902
17.0852,21.863,352.027,-4290480,-1218790,16.83,21.61,-11.8932,-10.8902
17.0952,21.863,352.210,-4291190,-1218360,16.84,21.62,-11.8952,-10.9097
17.1052,21.863,352.368,-4290730,-1217680,16.85,21.63,-11.8939,-10.9097
17.1152,21.863,352.649,-4292640,-1217250,16.86,21.64,-11.8992,-10.9097
17.1252,21.863,352.774,-4292910,-1216900,16.87,21.65,-11.8999,-10.9097
17.1352,21.863,353.075,-4292000,-1215600,16.88,21.66,-11.8974,-10.9097
17.1452,21.863,353.287,-4293720,-1215360,16.89,21.67,-11.9022,-10.9097
17.1552,21.863,353.472,-4293080,-1214540,16.90,21.68,-11.9004,-10.9097
17.1652,21.863,353.657,-4293060,-1213910,16.91,21.69,-11.9004,-10.9097
17.1752,21.863,353.952,-4293120,-1212910,16.92,21.70,-11.9005,-10.9097
17.1852,21.863,354.143,-4293150,-1212260,16.93,21.71,-11.9006,-10.9097
17.1952,21.862,354.360,-4292270,-1211270,16.94,21.72,-11.8982,-10.9097
17.2052,21.862,354.545,-4292580,-1210730,16.95,21.73,-11.8990,-10.9097
17.2152,21.862,354.730,-4292460,-1210060,16.96,21.74,-11.8987,-10.9097
17.2252,21.862,354.912,-4291980,-1209310,16.97,21.75,-11.8974,-10.9097
17.2352,21.862,355.190,-4291860,-1208330,16.98,21.76,-11.8970,-10.9097
17.2452,21.862,355.338,-4291530,-1207730,16.99,21.77,-11.8961,-10.9097
17.2552,21.862,355.617,-4291160,-1206680,17.00,21.78,-11.8951,-10.9097
17.2652,21.862,355.802,-4291630,-1206180,17.01,21.79,-11.8964,-10.9097
17.2752,21.862,355.988,-4290680,-1205290,17.02,21.80,-11.8938,-10.9097
17.2852,21.862,356.173,-4289530,-1204340,17.03,21.81,-11.8906,-10.9097
17.2952,21.862,356.383,-4288530,-1203350,17.04,21.82,-11.8878,-10.8976
17.3052,21.862,356.522,-4287400,-1202560,17.04,21.83,-11.8847,-10.8976
17.3152,21.862,356.806,-4285760,-1201150,17.06,21.84,-11.8801,-10.8976
17.3252,21.862,356.991,-4285630,-1200490,17.07,21.85,-11.8798,-10.8976
17.3352,21.862,357.176,-4284230,-1199470,17.08,21.86,-11.8759,-10.8976
17.3452,21.862,357.425,-4283520,-1198440,17.09,21.87,-11.8739,-10.8976
17.3552,21.862,357.711,-4281450,-1196900,17.10,21.88,-11.8682,-10.8976
17.3652,21.862,357.859,-4280440,-1196120,17.11,21.89,-11.8654,-10.8976
17.3752,21.862,358.138,-4280380,-1195170,17.12,21.90,-11.8652,-10.8976
17.3852,21.862,358.324,-4280360,-1194550,17.13,21.91,-11.8652,-10.8976
17.3952,21.863,358.506,-4280060,-1193860,17.14,21.92,-11.8643,-10.8917
17.4052,21.863,358.663,-4280350,-1193420,17.15,21.93,-11.8651,-10.8917
17.4152,21.863,358.944,-4281000,-1192660,17.16,21.94,-11.8669,-10.8917
17.4252,21.863,359.068,-4281580,-1192420,17.17,21.95,-11.8685,-10.8917
17.4352,21.863,359.369,-4283100,-1191840,17.18,21.96,-11.8727,-10.8917
17.4452,21.863,359.580,-4285090,-1191690,17.19,21.97,-11.8783,-10.8917
17.4552,21.863,359.765,-4285740,-1191260,17.20,21.98,-11.8801,-10.8917
17.4652,21.863,359.949,-4288800,-1191500,17.21,21.99,-11.8886,-10.8917
17.4752,21.863,360.227,-4291280,-1191270,17.22,22.00,-11.8954,-10.8917
17.4852,21.863,360.376,-4292470,-1191110,17.23,22.01,-11.8987,-10.8917
17.4952,21.864,360.653,-4294770,-1190830,17.24,22.02,-11.9051,-10.8917
17.5052,21.864,360.838,-4298380,-1191220,17.25,22.03,-11.9151,-10.8917
17.5152,21.864,361.024,-4300070,-1191080,17.26,22.04,-11.9198,-10.8917
17.5252,21.864,361.208,-4302340,-1191100,17.27,22.05,-11.9261,-10.8917
17.5352,21.864,361.484,-4304930,-1190900,17.28,22.06,-11.9333,-10.8917
17.5452,21.864,361.627,-4306260,-1190800,17.29,22.07,-11.9370,-10.8917
17.5552,21.864,361.891,-4307590,-1190300,17.30,22.08,-11.9406,-10.8917
17.5652,21.864,362.076,-4310510,-1190500,17.31,22.09,-11.9487,-10.8917
17.5752,21.864,362.261,-4312380,-1190410,17.32,22.10,-11.9539,-10.8917
17.5852,21.864,362.446,-4313590,-1190130,17.33,22.11,-11.9573,-10.8917
17.5952,21.864,362.725,-4314150,-1189370,17.34,22.12,-11.9588,-10.9623
17.6052,21.864,362.824,-4314500,-1189140,17.35,22.13,-11.9598,-10.9623
17.6152,21.864,363.096,-4314920,-1188370,17.36,22.14,-11.9610,-10.9623
17.6252,21.864,363.281,-4316070,-1188080,17.37,22.15,-11.9642,-10.9623
17.6352,21.864,363.466,-4316680,-1187640,17.38,22.16,-11.9659,-10.9623
17.6452,21.864,363.694,-4317420,-1187100,17.39,22.17,-11.9679,-10.9623
17.6552,21.864,363.981,-4318050,-1186340,17.40,22.18,-11.9696,-10.9623
17.6652,21.864,364.105,-4319410,-1186310,17.41,22.19,-11.9734,-10.9623
17.6752,21.864,364.401,-4319830,-1185460,17.42,22.20,-11.9746,-10.9623
17.6852,21.864,364.586,-4321630,-1185350,17.43,22.21,-11.9796,-10.9623
17.6952,21.863,364.771,-4322630,-1185030,17.44,22.22,-11.9823,-11.0046
17.7052,21.863,364.942,-4324200,-1184900,17.45,22.23,-11.9867,-11.0046
17.7152,21.863,365.229,-4324990,-1184190,17.46,22.24,-11.9889,-11.0046
17.7252,21.863,365.353,-4326210,-1184120,17.47,22.25,-11.9923,-11.0046
17.7352,21.863,365.648,-4327110,-1183410,17.48,22.26,-11.9947,-11.0046
17.7452,21.863,365.845,-4328780,-1183230,17.49,22.27,-11.9994,-11.0046
17.7552,21.863,366.030,-4329930,-1182940,17.50,22.28,-12.0026,-11.0046
17.7652,21.863,366.215,-4330400,-1182470,17.51,22.29,-12.0039,-11.0046
17.7752,21.863,366.501,-4331590,-1181880,17.52,22.30,-12.0072,-11.0046
17.7852,21.863,366.625,-4333430,-1181980,17.53,22.31,-12.0123,-11.0046
17.7952,21.860,366.920,-4333490,-1181050,17.54,22.32,-12.0124,-11.0046
17.8052,21.860,367.100,-4333980,-1180600,17.55,22.33,-12.0138,-11.0046
17.8152,21.860,367.286,-4336190,-1180600,17.56,22.34,-12.0199,-11.0046
17.8252,21.860,367.472,-4337530,-1180370,17.57,22.35,-12.0236,-11.0046
17.8352,21.860,367.759,-4338390,-1179690,17.58,22.36,-12.0260,-11.0046
17.8452,21.860,367.916,-4340450,-1179740,17.59,22.37,-12.0317,-11.0046
17.8552,21.860,368.194,-4340810,-1178950,17.60,22.38,-12.0327,-11.0046
17.8652,21.860,368.380,-4342400,-1178780,17.61,22.39,-12.0371,-11.0046
17.8752,21.860,368.566,-4345500,-1179030,17.62,22.40,-12.0457,-11.0046
17.8852,21.860,368.751,-4348000,-1179110,17.63,22.41,-12.0526,-11.0046
17.8952,21.862,368.961,-4350000,-1178990,17.64,22.42,-12.0582,-11.0602
17.9052,21.862,369.100,-4353130,-1179390,17.65,22.43,-12.0669,-11.0602
17.9152,21.862,369.272,-4354720,-1179270,17.65,22.44,-12.0713,-11.0602
17.9252,21.862,369.551,-4357530,-1179140,17.67,22.45,-12.0791,-11.0602
17.9352,21.862,369.757,-4361050,-1179440,17.68,22.46,-12.0888,-11.0602
17.9452,21.862,370.002,-4363930,-1179430,17.69,22.47,-12.0968,-11.0602
17.9552,21.862,370.232,-4366620,-1179430,17.70,22.48,-12.1043,-11.0602
17.9652,21.862,370.418,-4369850,-1179710,17.71,22.49,-12.1132,-11.0602
17.9752,21.862,370.604,-4372090,-1179720,17.72,22.50,-12.1194,-11.0602
17.9852,21.862,370.901,-4374200,-1179340,17.73,22.51,-12.1253,-11.0602
17.9952,21.862,371.084,-4375520,-1179120,17.74,22.52,-12.1289,-11.1472
18.0052,21.862,371.243,-4377400,-1179120,17.75,22.53,-12.1342,-11.1472
18.0152,21.862,371.420,-4379070,-1179010,17.76,22.54,-12.1388,-11.1472
18.0252,21.862,371.634,-4379970,-1178570,17.77,22.55,-12.1413,-11.1472
18.0352,21.862,371.825,-4380260,-1178040,17.78,22.56,-12.1421,-11.1472
18.0452,21.862,372.158,-4381780,-1177400,17.79,22.57,-12.1463,-11.1472
18.0552,21.862,372.344,-4382830,-1177090,17.80,22.58,-12.1492,-11.1472
18.0652,21.862,372.528,-4383630,-1176720,17.81,22.59,-12.1514,-11.1472
18.0752,21.862,372.750,-4385440,-1176510,17.82,22.60,-12.1564,-11.1472
18.0852,21.862,372.934,-4386340,-1176170,17.83,22.61,-12.1589,-11.1472
18.0952,21.861,373.108,-4386260,-1175600,17.84,22.62,-12.1587,-11.1472
18.1052,21.861,373.403,-4386530,-1174740,17.85,22.63,-12.1595,-11.1472
18.1152,21.861,373.588,-4385890,-1173990,17.86,22.64,-12.1577,-11.1472
18.1252,21.861,373.773,-4387180,-1173760,17.87,22.65,-12.1613,-11.1472
18.1352,21.861,373.957,-4387460,-1173250,17.88,22.66,-12.1620,-11.1472
18.1452,21.861,374.193,-4387030,-1172400,17.89,22.67,-12.1609,-11.1472
18.1552,21.861,374.364,-4387550,-1172000,17.90,22.68,-12.1623,-11.1472
18.1652,21.861,374.659,-4388250,-1171260,17.91,22.69,-12.1642,-11.1472
18.1752,21.861,374.845,-4387270,-1170420,17.92,22.70,-12.1615,-11.1472
18.1852,21.861,375.031,-4388760,-1170240,17.93,22.71,-12.1657,-11.1472
18.1952,21.862,375.239,-4389590,-1169810,17.94,22.72,-12.1680,-11.1747
18.2052,21.862,375.378,-4389470,-1169340,17.95,22.73,-12.1676,-11.1747
18.2152,21.862,375.550,-4390160,-1169000,17.95,22.74,-12.1695,-11.1747
18.2252,21.862,375.736,-4391180,-1168690,17.96,22.74,-12.1723,-11.1747
18.2352,21.862,375.975,-4390400,-1167740,17.97,22.76,-12.1702,-11.1747
18.2452,21.862,376.277,-4391090,-1166980,17.99,22.77,-12.1721,-11.1747
18.2552,21.862,376.509,-4391340,-1166330,18.00,22.78,-12.1728,-11.1747
18.2652,21.862,376.694,-4390530,-1165540,18.01,22.79,-12.1705,-11.1747
18.2752,21.862,376.879,-4390660,-1165010,18.02,22.80,-12.1709,-11.1747
18.2852,21.862,377.066,-4391300,-1164600,18.03,22.81,-12.1727,-11.1747
18.2952,21.862,377.361,-4389930,-1163320,18.04,22.82,-12.1689,-11.1777
18.3052,21.862,377.520,-4389320,-1162670,18.05,22.83,-12.1672,-11.1777
18.3152,21.862,377.733,-4389360,-1162030,18.06,22.84,-12.1673,-11.1777
18.3252,21.862,377.919,-4388980,-1161350,18.07,22.85,-12.1663,-11.1777
18.3352,21.862,378.105,-4388260,-1160590,18.08,22.86,-12.1642,-11.1777
18.3452,21.862,378.315,-4388350,-1159970,18.09,22.87,-12.1645,-11.1777
18.3552,21.862,378.621,-4387490,-1158810,18.10,22.88,-12.1621,-11.1777
18.3652,21.862,378.805,-4386900,-1158090,18.11,22.89,-12.1605,-11.1777
18.3752,21.862,379.026,-4386790,-1157390,18.12,22.90,-12.1602,-11.1777
18.3852,21.862,379.210,-4385650,-1156520,18.13,22.91,-12.1570,-11.1777
18.3952,21.862,379.396,-4384640,-1155690,18.14,22.92,-12.1542,-11.1372
18.4052,21.862,379.582,-4383610,-1154850,18.15,22.93,-12.1514,-11.1372
18.4152,21.862,379.878,-4381300,-1153340,18.16,22.94,-12.1450,-11.1372
18.4252,21.862,380.063,-4380840,-1152660,18.17,22.95,-12.1437,-11.1372
18.4352,21.862,380.283,-4380490,-1151900,18.18,22.96,-12.1427,-11.1372
18.4452,21.862,380.468,-4378210,-1150740,18.19,22.97,-12.1364,-11.1372
18.4552,21.862,380.653,-4375470,-1149460,18.20,22.98,-12.1288,-11.1372
18.4652,21.862,380.839,-4375220,-1148840,18.21,22.99,-12.1281,-11.1372
18.4752,21.862,381.135,-4371970,-1147090,18.22,23.00,-12.1191,-11.1372
18.4852,21.862,381.319,-4369410,-1145870,18.23,23.01,-12.1120,-11.1372
18.4952,21.863,381.527,-4367460,-1144730,18.24,23.02,-12.1066,-11.1372
18.5052,21.863,381.665,-4365230,-1143730,18.25,23.03,-12.1004,-11.1372
18.5152,21.863,381.836,-4362160,-1142420,18.25,23.04,-12.0919,-11.1372
18.5252,21.863,382.024,-4358890,-1141000,18.26,23.04,-12.0828,-11.1372
18.5352,21.863,382.241,-4353330,-1138900,18.27,23.06,-12.0674,-11.1372
18.5452,21.863,382.503,-4347320,-1136550,18.29,23.07,-12.0508,-11.1372
18.5552,21.863,382.805,-4342770,-1134460,18.30,23.08,-12.0382,-11.1372
18.5652,21.863,382.991,-4338140,-1132700,18.31,23.09,-12.0253,-11.1372
18.5752,21.863,383.177,-4331750,-1130480,18.32,23.10,-12.0076,-11.1372
18.5852,21.863,383.362,-4326620,-1128600,18.33,23.11,-11.9934,-11.1372
18.5952,21.863,383.649,-4320390,-1126130,18.34,23.12,-11.9761,-10.9810
18.6052,21.863,383.754,-4313610,-1124060,18.35,23.13,-11.9573,-10.9810
18.6152,21.863,383.914,-4308220,-1122180,18.35,23.14,-11.9424,-10.9810
18.6252,21.863,384.192,-4303800,-1120220,18.37,23.15,-11.9301,-10.9810
18.6352,21.863,384.394,-4298010,-1118120,18.38,23.16,-11.9141,-10.9810
18.6452,21.863,384.605,-4294050,-1116490,18.39,23.17,-11.9031,-10.9810
18.6552,21.863,384.912,-4289590,-1114440,18.40,23.18,-11.8907,-10.9810
18.6652,21.863,385.116,-4285500,-1112780,18.41,23.19,-11.8794,-10.9810
18.6752,21.863,385.339,-4280370,-1110810,18.42,23.20,-11.8652,-10.9810
18.6852,21.863,385.523,-4277510,-1109530,18.43,23.21,-11.8573,-10.9810
18.6952,21.858,385.708,-4273130,-1107870,18.44,23.22,-11.8451,-10.8077
18.7052,21.858,385.892,-4268740,-1106200,18.45,23.23,-11.8330,-10.8077
18.7152,21.858,386.186,-4265220,-1104450,18.46,23.24,-11.8232,-10.8077
18.7252,21.858,386.370,-4261820,-1103040,18.47,23.25,-11.8138,-10.8077
18.7352,21.858,386.590,-4258150,-1101460,18.48,23.26,-11.8036,-10.8077
18.7452,21.858,386.775,-4255690,-1100300,18.49,23.27,-11.7968,-10.8077
18.7552,21.858,386.960,-4252130,-1098850,18.50,23.28,-11.7869,-10.8077
18.7652,21.858,387.146,-4249190,-1097570,18.51,23.29,-11.7787,-10.8077
18.7752,21.858,387.331,-4245320,-1096040,18.52,23.30,-11.7680,-10.8077
18.7852,21.858,387.548,-4241710,-1094500,18.53,23.31,-11.7580,-10.8077
18.7952,21.863,387.698,-4237390,-1092960,18.54,23.32,-11.7460,-10.8077
18.8052,21.863,387.907,-4234030,-1091510,18.55,23.33,-11.7367,-10.8077
18.8152,21.863,388.165,-4231480,-1090120,18.56,23.34,-11.7297,-10.8077
18.8252,21.863,388.456,-4228340,-1088500,18.57,23.35,-11.7210,-10.8077
18.8352,21.863,388.696,-4224410,-1086820,18.58,23.36,-11.7101,-10.8077
18.8452,21.863,388.882,-4221060,-1085440,18.59,23.37,-11.7008,-10.8077
18.8552,21.863,389.068,-4217720,-1084060,18.60,23.38,-11.6915,-10.8077
18.8652,21.863,389.253,-4214450,-1082700,18.61,23.39,-11.6825,-10.8077
18.8752,21.863,389.548,-4211590,-1081150,18.62,23.40,-11.6745,-10.8077
18.8852,21.863,389.733,-4209170,-1080010,18.63,23.41,-11.6678,-10.8077
18.8952,21.863,389.834,-4207400,-1079280,18.64,23.42,-11.6629,-10.6828
18.9052,21.863,390.010,-4206180,-1078480,18.65,23.43,-11.6595,-10.6828
18.9152,21.863,390.252,-4203080,-1077020,18.66,23.44,-11.6509,-10.6828
18.9252,21.863,390.438,-4202190,-1076280,18.67,23.45,-11.6485,-10.6828
18.9352,21.863,390.652,-4200780,-1075320,18.68,23.46,-11.6446,-10.6828
18.9452,21.863,390.915,-4200230,-1074460,18.69,23.47,-11.6430,-10.6828
18.9552,21.863,391.108,-4199240,-1073680,18.70,23.48,-11.6403,-10.6828
18.9652,21.863,391.426,-4199800,-1072950,18.71,23.49,-11.6419,-10.6828
18.9752,21.863,391.612,-4199940,-1072470,18.72,23.50,-11.6422,-10.6828
18.9852,21.863,391.797,-4199390,-1071830,18.73,23.51,-11.6407,-10.6828
18.9952,21.857,391.964,-4199450,-1071380,18.74,23.52,-11.6409,-10.6570
19.0052,21.857,392.149,-4200470,-1071140,18.75,23.53,-11.6437,-10.6570
19.0152,21.857,392.354,-4199650,-1070370,18.76,23.54,-11.6414,-10.6570
19.0252,21.857,392.632,-4200080,-1069720,18.77,23.55,-11.6426,-10.6570
19.0352,21.857,392.836,-4200930,-1069390,18.78,23.56,-11.6450,-10.6570
19.0452,21.857,393.021,-4201280,-1068970,18.79,23.57,-11.6460,-10.6570
19.0552,21.857,393.297,-4201400,-1068250,18.80,23.58,-11.6463,-10.6570
19.0652,21.857,393.445,-4202530,-1068140,18.81,23.59,-11.6494,-10.6570
19.0752,21.857,393.722,-4202130,-1067280,18.82,23.60,-11.6483,-10.6570
19.0852,21.857,393.907,-4202830,-1066960,18.83,23.61,-11.6502,-10.6570
19.0952,21.859,394.051,-4202860,-1066580,18.84,23.62,-11.6503,-10.6570
19.1052,21.859,394.204,-4202630,-1066110,18.85,23.63,-11.6497,-10.6570
19.1152,21.859,394.411,-4202750,-1065580,18.86,23.64,-11.6500,-10.6570
19.1252,21.859,394.657,-4203680,-1065150,18.87,23.65,-11.6526,-10.6570
19.1352,21.859,394.855,-4202870,-1064410,18.88,23.66,-11.6504,-10.6570
19.1452,21.859,395.208,-4203260,-1063550,18.89,23.68,-11.6514,-10.6570
19.1552,21.859,395.394,-4202390,-1062840,18.90,23.68,-11.6490,-10.6570
19.1652,21.859,395.579,-4201310,-1062070,18.91,23.69,-11.6460,-10.6570
19.1752,21.859,395.802,-4200820,-1061340,18.92,23.70,-11.6447,-10.6570
19.1852,21.859,395.989,-4201070,-1060910,18.93,23.71,-11.6454,-10.6570
19.1952,21.859,396.133,-4199800,-1060200,18.94,23.72,-11.6418,-10.6556
19.2052,21.859,396.286,-4199770,-1059780,18.95,23.73,-11.6418,-10.6556
19.2152,21.859,396.491,-4198210,-1058840,18.96,23.74,-11.6374,-10.6556
19.2252,21.859,396.769,-4196880,-1057760,18.97,23.75,-11.6337,-10.6556
19.2352,21.859,396.973,-4195680,-1056920,18.98,23.76,-11.6304,-10.6556
19.2452,21.859,397.243,-4195400,-1056130,18.99,23.77,-11.6296,-10.6556
19.2552,21.859,397.438,-4194150,-1055300,19.00,23.78,-11.6262,-10.6556
19.2652,21.859,397.624,-4193210,-1054570,19.01,23.79,-11.6236,-10.6556
19.2752,21.859,397.902,-4193090,-1053800,19.02,23.80,-11.6232,-10.6556
19.2852,21.859,398.051,-4192210,-1053190,19.03,23.81,-11.6208,-10.6556
19.2952,21.864,398.327,-4190920,-1052130,19.04,23.82,-11.6172,-10.6314
19.3052,21.864,398.486,-4191050,-1051740,19.05,23.83,-11.6176,-10.6314
19.3152,21.864,398.664,-4191300,-1051340,19.06,23.84,-11.6183,-10.6314
19.3252,21.864,398.850,-4191120,-1050800,19.07,23.85,-11.6178,-10.6314
19.3352,21.864,399.091,-4190850,-1050100,19.08,23.86,-11.6170,-10.6314
19.3452,21.864,399.369,-4191600,-1049560,19.09,23.87,-11.6191,-10.6314
19.3552,21.864,399.555,-4191150,-1048960,19.10,23.88,-11.6179,-10.6314
19.3652,21.864,399.742,-4191750,-1048610,19.11,23.89,-11.6195,-10.6314
19.3752,21.864,399.928,-4193070,-1048460,19.12,23.90,-11.6232,-10.6314
19.3852,21.864,400.208,-4194130,-1047990,19.13,23.91,-11.6261,-10.6314
19.3952,21.866,400.331,-4194000,-1047630,19.14,23.92,-11.6258,-10.6314
19.4052,21.866,400.509,-4195210,-1047470,19.15,23.93,-11.6291,-10.6314
19.4152,21.866,400.751,-4196250,-1047100,19.16,23.94,-11.6320,-10.6314
19.4252,21.866,400.937,-4196170,-1046590,19.17,23.95,-11.6318,-10.6314
19.4352,21.866,401.150,-4197400,-1046340,19.18,23.96,-11.6352,-10.6314
19.4452,21.866,401.474,-4199180,-1045940,19.19,23.97,-11.6401,-10.6314
19.4552,21.866,401.622,-4198550,-1045400,19.20,23.98,-11.6384,-10.6314
19.4652,21.866,401.900,-4199630,-1044940,19.21,23.99,-11.6414,-10.6314
19.4752,21.866,402.085,-4199940,-1044540,19.22,24.00,-11.6422,-10.6314
19.4852,21.866,402.269,-4200240,-1044140,19.23,24.01,-11.6431,-10.6314
19.4952,21.866,402.436,-4199810,-1043600,19.24,24.02,-11.6419,-10.6505
19.5052,21.866,402.598,-4200270,-1043290,19.25,24.03,-11.6432,-10.6505
19.5152,21.866,402.770,-4200170,-1042820,19.26,24.04,-11.6429,-10.6505
19.5252,21.866,403.103,-4200580,-1042060,19.27,24.05,-11.6440,-10.6505
19.5352,21.866,403.287,-4200460,-1041560,19.28,24.06,-11.6437,-10.6505
19.5452,21.866,403.582,-4200190,-1040730,19.29,24.08,-11.6429,-10.6505
19.5552,21.866,403.767,-4199910,-1040180,19.30,24.08,-11.6421,-10.6505
19.5652,21.866,403.952,-4200280,-1039800,19.31,24.09,-11.6432,-10.6505
19.5752,21.866,404.176,-4199320,-1038980,19.32,24.10,-11.6405,-10.6505
19.5852,21.866,404.361,-4199240,-1038490,19.33,24.11,-11.6403,-10.6505
19.5952,21.862,404.517,-4199050,-1038040,19.34,24.12,-11.6398,-10.6499
19.6052,21.862,404.732,-4198270,-1037300,19.35,24.13,-11.6376,-10.6499
19.6152,21.862,404.973,-4198200,-1036660,19.36,24.14,-11.6374,-10.6499
19.6252,21.862,405.159,-4199520,-1036510,19.37,24.15,-11.6411,-10.6499
19.6352,21.862,405.363,-4197830,-1035570,19.38,24.16,-11.6364,-10.6499
